Country_code_A3,activity_code,month_id,Daytype_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
CHN,BMB,6,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,6,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,7,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,7,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,7,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,8,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,8,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,8,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,9,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,9,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,9,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,10,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,10,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,10,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,11,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,11,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,11,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,12,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,12,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,BMB,12,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CHE,1,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,1,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,1,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,2,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,2,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,2,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,3,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,3,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,3,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,4,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,4,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,4,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,5,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,5,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,5,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,6,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,6,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,6,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,7,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,7,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,7,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,8,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,8,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,8,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,9,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,9,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,9,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,10,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,10,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,10,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,11,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,11,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,11,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,12,1,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,12,2,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CHE,12,3,0.036036036,0.038288288,0.038288288,0.040540541,0.040540541,0.042792793,0.042792793,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.045045045,0.042792793,0.042792793,0.040540541,0.040540541,0.038288288,0.038288288,0.036036036,0.036036036
CHN,CLM,1,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,1,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,1,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,2,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,2,2,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,2,3,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
CHN,CLM,3,1,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
